n,accept_boundary,reject_boundary,accept_boundary_rate,reject_boundary_rate
10198,925.0,1142.0,0.09070405961953325,0.11198274171406158
10199,925.0,1142.0,0.09069516619276399,0.11197176193744485
10200,926.0,1142.0,0.0907843137254902,0.11196078431372548
10201,926.0,1142.0,0.09077541417508088,0.11194980884227036
10202,926.0,1142.0,0.09076651636933934,0.11193883552244657
10203,926.0,1142.0,0.09075762030775263,0.11192786435362148
10204,926.0,1142.0,0.09074872598980792,0.11191689533516268
10205,926.0,1142.0,0.09073983341499266,0.11190592846643801
10206,926.0,1142.0,0.09073094258279443,0.1118949637468156
10207,926.0,1142.0,0.09072205349270109,0.11188400117566376
10208,926.0,1143.0,0.09071316614420062,0.11197100313479624
10209,926.0,1143.0,0.09070428053678127,0.11196003526300323
10210,927.0,1143.0,0.09079333986287953,0.11194906953966699
10211,927.0,1143.0,0.09078444814415826,0.1119381059641563
10212,927.0,1143.0,0.09077555816686252,0.11192714453584018
10213,927.0,1143.0,0.09076666993048076,0.11191618525408793
10214,927.0,1143.0,0.09075778343450167,0.11190522811826904
10215,927.0,1143.0,0.0907488986784141,0.11189427312775331
10216,927.0,1143.0,0.09074001566170713,0.11188332028191073
10217,927.0,1144.0,0.09073113438387002,0.11197024566898307
10218,927.0,1144.0,0.09072225484439225,0.11195928753180662
10219,927.0,1144.0,0.09071337704276349,0.11194833153928956
10220,927.0,1144.0,0.09070450097847359,0.11193737769080235
10221,928.0,1144.0,0.09079346443596517,0.11192642598571569
10222,928.0,1144.0,0.09078458227352769,0.11191547642340051
10223,928.0,1144.0,0.09077570184877237,0.11190452900322802
10224,928.0,1144.0,0.09076682316118936,0.11189358372456965
10225,928.0,1144.0,0.09075794621026895,0.11188264058679706
10226,928.0,1145.0,0.09074907099550167,0.11196948953647565
10227,928.0,1145.0,0.09074019751637821,0.111958541116652
10228,928.0,1145.0,0.09073132577238952,0.11194759483770043
10229,928.0,1145.0,0.09072245576302669,0.11193665069899306
10230,928.0,1145.0,0.09071358748778104,0.11192570869990225
10231,929.0,1145.0,0.09080246310233604,0.1119147688398006
10232,929.0,1145.0,0.09079358874120406,0.11190383111806099
10233,929.0,1145.0,0.09078471611453141,0.11189289553405649
10234,929.0,1145.0,0.09077584522180965,0.11188196208716045
10235,929.0,1145.0,0.09076697606253054,0.11187103077674646
10236,929.0,1146.0,0.09075810863618601,0.111957796014068
10237,929.0,1146.0,0.09074924294226824,0.11194685943147406
10238,929.0,1146.0,0.09074037898026958,0.1119359249853487
10239,929.0,1146.0,0.09073151674968259,0.11192499267506592
10240,929.0,1146.0,0.09072265625,0.1119140625
10241,929.0,1146.0,0.09071379748071477,0.11190313445952543
10242,930.0,1146.0,0.09080257762155829,0.11189220855301699
10243,930.0,1146.0,0.09079371277945915,0.11188128477984965
10244,930.0,1146.0,0.0907848496680984,0.11187036313939867
10245,930.0,1147.0,0.09077598828696926,0.11195705222059542
10246,930.0,1147.0,0.0907671286355651,0.11194612531719696
10247,930.0,1147.0,0.09075827071337952,0.11193520054650141
10248,930.0,1147.0,0.09074941451990633,0.11192427790788446
10249,930.0,1147.0,0.09074056005463947,0.11191335740072202
10250,930.0,1147.0,0.09073170731707317,0.11190243902439025
10251,930.0,1147.0,0.09072285630670178,0.11189152277826553
10252,930.0,1147.0,0.0907140070230199,0.11188060866172454
10253,931.0,1147.0,0.0908026918950551,0.11186969667414415
10254,931.0,1147.0,0.09079383655158962,0.1118587868149015
10255,931.0,1148.0,0.09078498293515358,0.11194539249146758
10256,931.0,1148.0,0.0907761310452418,0.11193447737909516
10257,931.0,1148.0,0.09076728088134932,0.11192356439504729
10258,931.0,1148.0,0.09075843244297134,0.1119126535387015
10259,931.0,1148.0,0.09074958572960327,0.11190174480943561
10260,931.0,1148.0,0.09074074074074075,0.11189083820662768
10261,931.0,1148.0,0.09073189747587955,0.11187993372965598
10262,931.0,1148.0,0.09072305593451568,0.11186903137789904
10263,932.0,1148.0,0.09081165351261815,0.11185813115073565
10264,932.0,1149.0,0.09080280592361652,0.11194466095089634
10265,932.0,1149.0,0.09079396005845104,0.11193375547978568
10266,932.0,1149.0,0.09078511591661796,0.11192285213325541
10267,932.0,1149.0,0.09077627349761372,0.11191195091068472
10268,932.0,1149.0,0.09076743280093494,0.11190105181145306
10269,932.0,1149.0,0.09075859382607848,0.11189015483494011
10270,932.0,1149.0,0.09074975657254138,0.11187925998052581
10271,932.0,1149.0,0.09074092103982086,0.1118683672475903
10272,932.0,1149.0,0.09073208722741433,0.11185747663551401
10273,932.0,1150.0,0.09072325513481944,0.11194393069210552
10274,933.0,1150.0,0.09081175783531244,0.1119330348452404
10275,933.0,1150.0,0.0908029197080292,0.11192214111922141
10276,933.0,1150.0,0.09079408330089529,0.11191124951342935
10277,933.0,1150.0,0.09078524861340859,0.11190036002724531
10278,933.0,1150.0,0.09077641564506714,0.11188947266005059
10279,933.0,1150.0,0.0907675843953692,0.11187858741122678
10280,933.0,1150.0,0.09075875486381323,0.11186770428015565
10281,933.0,1150.0,0.09074992704989787,0.11185682326621924
10282,933.0,1150.0,0.09074110095312196,0.11184594436879984
10283,933.0,1151.0,0.09073227657298454,0.11193231547213849
10284,934.0,1151.0,0.09082069233761182,0.11192143134966939
10285,934.0,1151.0,0.09081186193485659,0.11191054934370442
10286,934.0,1151.0,0.09080303324907642,0.11189966945362628
10287,934.0,1151.0,0.09079420627977058,0.11188879167881792
10288,934.0,1151.0,0.09078538102643857,0.11187791601866252
10289,934.0,1151.0,0.09077655748858003,0.11186704247254349
10290,934.0,1151.0,0.09076773566569485,0.1118561710398445
10291,934.0,1151.0,0.09075891555728306,0.11184530171994947
10292,934.0,1152.0,0.09075009716284493,0.11193159735717062
10293,934.0,1152.0,0.09074128048188089,0.11192072282133489
10294,934.0,1152.0,0.0907324655138916,0.11190985039829027
10295,935.0,1152.0,0.09082078678970373,0.11189898008742108
10296,935.0,1152.0,0.09081196581196581,0.11188811188811189
10297,935.0,1152.0,0.09080314654753811,0.1118772457997475
10298,935.0,1152.0,0.09079432899592153,0.11186638182171295
10299,935.0,1152.0,0.09078551315661715,0.11185551995339353
10300,935.0,1152.0,0.09077669902912622,0.11184466019417476
10301,935.0,1152.0,0.0907678866129502,0.11183380254344238
10302,935.0,1153.0,0.09075907590759076,0.11192001553096487
10303,935.0,1153.0,0.09075026691254974,0.11190915267397845
10304,935.0,1153.0,0.0907414596273292,0.11189829192546584
10305,936.0,1153.0,0.09082969432314411,0.1118874332848132
10306,936.0,1153.0,0.09082088104017078,0.11187657675140694
10307,936.0,1153.0,0.09081206946735229,0.11186572232463374
10308,936.0,1153.0,0.09080325960419092,0.11185487000388047
10309,936.0,1153.0,0.09079445145018916,0.1118440197885343
10310,936.0,1153.0,0.09078564500484966,0.11183317167798254
10311,936.0,1154.0,0.0907768402676753,0.11191930947531763
10312,936.0,1154.0,0.09076803723816912,0.11190845616757177
10313,936.0,1154.0,0.09075923591583439,0.11189760496460778
10314,936.0,1154.0,0.09075043630017451,0.11188675586581345
10315,936.0,1154.0,0.09074163839069317,0.11187590887057683
10316,937.0,1154.0,0.09082977898410237,0.11186506397828616
10317,937.0,1154.0,0.09082097508965785,0.11185422118832994
10318,937.0,1154.0,0.09081217290172514,0.11184338050009691
10319,937.0,1154.0,0.09080337241980813,0.11183254191297606
10320,937.0,1154.0,0.09079457364341086,0.11182170542635658
10321,937.0,1155.0,0.0907857765720376,0.11190776087588412
10322,937.0,1155.0,0.09077698120519279,0.1118969192017051
10323,937.0,1155.0,0.09076818754238108,0.11188607962801511
10324,937.0,1155.0,0.09075939558310732,0.1118752421542038
10325,937.0,1155.0,0.09075060532687651,0.11186440677966102
10326,938.0,1155.0,0.09083865969397636,0.11185357350377688
10327,938.0,1155.0,0.09082986346470417,0.11184274232594171
10328,938.0,1155.0,0.09082106893880712,0.11183191324554609
10329,938.0,1155.0,0.0908122761157905,0.11182108626198083
10330,938.0,1156.0,0.09080348499515972,0.11190706679574056
10331,938.0,1156.0,0.09079469557642048,0.11189623463362695
10332,938.0,1156.0,0.09078590785907859,0.1118854045683314
10333,938.0,1156.0,0.09077712184264008,0.11187457659924514
10334,938.0,1156.0,0.09076833752661119,0.11186375072575963
10335,938.0,1156.0,0.09075955491049831,0.11185292694726658
10336,938.0,1156.0,0.09075077399380804,0.1118421052631579
10337,939.0,1156.0,0.09083873464254619,0.11183128567282577
10338,939.0,1156.0,0.09082994776552525,0.1118204681756626
10339,939.0,1157.0,0.09082116258825805,0.11190637392397718
10340,939.0,1157.0,0.09081237911025145,0.11189555125725338
10341,939.0,1157.0,0.09080359733101248,0.1118847306836863
10342,939.0,1157.0,0.09079481725004834,0.11187391220266873
10343,939.0,1157.0,0.09078603886686648,0.11186309581359373
10344,939.0,1157.0,0.09077726218097448,0.1118522815158546
10345,939.0,1157.0,0.09076848719188013,0.11184146930884485
10346,939.0,1157.0,0.09075971389909143,0.11183065919195824
10347,940.0,1157.0,0.09084758867304532,0.11181985116458877
10348,940.0,1157.0,0.09083880943177426,0.11180904522613065
10349,940.0,1158.0,0.09083003188713885,0.11189486906947531
10350,940.0,1158.0,0.09082125603864734,0.11188405797101449
10351,940.0,1158.0,0.09081248188580814,0.111873248961453
10352,940.0,1158.0,0.09080370942812983,0.11186244204018547
10353,940.0,1158.0,0.09079493866512123,0.11185163720660678
10354,940.0,1158.0,0.0907861695962913,0.11184083446011203
10355,940.0,1158.0,0.0907774022211492,0.11183003380009657
10356,940.0,1158.0,0.09076863653920432,0.11181923522595597
10357,940.0,1158.0,0.0907598725499662,0.11180843873708603
10358,941.0,1159.0,0.09084765398725622,0.11189418806719444
10359,941.0,1159.0,0.09083888406216817,0.11188338642726132
10360,941.0,1159.0,0.09083011583011583,0.11187258687258687
10361,941.0,1159.0,0.09082134929060902,0.11186178940256732
10362,941.0,1159.0,0.09081258444315769,0.1118509940165991
10363,941.0,1159.0,0.09080382128727203,0.11184020071407894
10364,941.0,1159.0,0.09079505982246237,0.1118294094944037
10365,941.0,1159.0,0.09078630004823926,0.11181862035697057
10366,941.0,1159.0,0.09077754196411345,0.11180783330117693
10367,941.0,1159.0,0.09076878556959583,0.11179704832642037
10368,942.0,1160.0,0.09085648148148148,0.11188271604938271
10369,942.0,1160.0,0.09084771916288938,0.11187192593306973
10370,942.0,1160.0,0.09083895853423336,0.11186113789778207
10371,942.0,1160.0,0.09083019959502459,0.11185035194291774
10372,942.0,1160.0,0.09082144234477439,0.11183956806787505
10373,942.0,1160.0,0.09081268678299431,0.11182878627205245
10374,942.0,1160.0,0.09080393290919607,0.11181800655484866
10375,942.0,1160.0,0.09079518072289157,0.11180722891566265
10376,942.0,1160.0,0.09078643022359291,0.1117964533538936
10377,942.0,1161.0,0.09077768141081237,0.11188204683434519
10378,942.0,1161.0,0.09076893428406244,0.11187126613991136
10379,943.0,1161.0,0.09085653723865497,0.11186048752288275
10380,943.0,1161.0,0.09084778420038536,0.11184971098265896
10381,943.0,1161.0,0.09083903284847317,0.11183893651863983
10382,943.0,1161.0,0.09083028318243114,0.1118281641302254
10383,943.0,1161.0,0.09082153520177212,0.11181739381681595
10384,943.0,1161.0,0.09081278890600925,0.11180662557781201
10385,943.0,1161.0,0.09080404429465576,0.11179585941261434
10386,943.0,1162.0,0.0907953013672251,0.11188137877912574
10387,943.0,1162.0,0.09078656012323096,0.11187060749013189
10388,943.0,1162.0,0.09077782056218714,0.11185983827493262
10389,943.0,1162.0,0.09076908268360766,0.11184907113292906
10390,944.0,1162.0,0.09085659287776708,0.11183830606352262
10391,944.0,1162.0,0.09084784910018286,0.1118275430661149
10392,944.0,1162.0,0.09083910700538876,0.11181678214010778
10393,944.0,1162.0,0.09083036659289907,0.1118060232849033
10394,944.0,1162.0,0.09082162786222821,0.11179526649990379
10395,944.0,1162.0,0.09081289081289082,0.11178451178451178
10396,944.0,1163.0,0.0908041554444017,0.11186994998076183
10397,944.0,1163.0,0.09079542175627585,0.1118591901510051
10398,944.0,1163.0,0.09078668974802846,0.1118484323908444
10399,944.0,1163.0,0.09077795941917492,0.11183767669968266
10400,945.0,1163.0,0.09086538461538461,0.11182692307692307
10401,945.0,1163.0,0.09085664839919239,0.11181617152196904
10402,945.0,1163.0,0.0908479138627187,0.1118054220342242
10403,945.0,1163.0,0.09083918100547919,0.11179467461309238
10404,945.0,1163.0,0.09083044982698962,0.1117839292579777
10405,945.0,1164.0,0.09082172032676598,0.1118692936088419
10406,945.0,1164.0,0.09081299250432442,0.11185854314818373
10407,945.0,1164.0,0.09080426635918132,0.11184779475353128
10408,945.0,1164.0,0.09079554189085319,0.11183704842428902
10409,945.0,1164.0,0.09078681909885676,0.11182630415986165
10410,945.0,1164.0,0.09077809798270893,0.11181556195965418
10411,946.0,1164.0,0.09086543079435212,0.11180482182307175
10412,946.0,1164.0,0.09085670380330388,0.11179408374951978
10413,946.0,1164.0,0.09084797848842793,0.11178334773840391
10414,946.0,1164.0,0.09083925484924141,0.11177261378913002
10415,946.0,1165.0,0.09083053288526165,0.11185789726356217
10416,946.0,1165.0,0.09082181259600615,0.11184715821812596
10417,946.0,1165.0,0.0908130939809926,0.11183642123452049
10418,946.0,1165.0,0.09080437703973891,0.11182568631215205
10419,946.0,1165.0,0.09079566177176313,0.11181495345042711
10420,946.0,1165.0,0.09078694817658349,0.1118042226487524
10421,947.0,1165.0,0.09087419633432492,0.11179349390653488
10422,947.0,1165.0,0.09086547687583957,0.11178276722318173
10423,947.0,1165.0,0.09085675909047299,0.11177204259810035
10424,947.0,1166.0,0.09084804297774367,0.11185725249424405
10425,947.0,1166.0,0.09083932853717026,0.11184652278177458
10426,947.0,1166.0,0.09083061576827163,0.1118357951275657
10427,947.0,1166.0,0.09082190467056679,0.11182506953102522
10428,947.0,1166.0,0.09081319524357499,0.11181434599156118
10429,947.0,1166.0,0.0908044874868156,0.11180362450858183
10430,947.0,1166.0,0.09079578139980825,0.11179290508149568
10431,947.0,1166.0,0.09078707698207267,0.11178218770971143
10432,948.0,1166.0,0.09087423312883436,0.11177147239263803
10433,948.0,1166.0,0.09086552286015527,0.11176075912968465
10434,948.0,1167.0,0.09085681426106958,0.11184588844163312
10435,948.0,1167.0,0.09084810733109727,0.11183517010062291
10436,948.0,1167.0,0.09083940206975853,0.11182445381372173
10437,948.0,1167.0,0.09083069847657373,0.11181373958033917
10438,948.0,1167.0,0.09082199655106342,0.11180302739988504
10439,948.0,1167.0,0.09081329629274834,0.11179231727176933
10440,948.0,1167.0,0.09080459770114943,0.1117816091954023
10441,948.0,1167.0,0.09079590077578777,0.11177090317019442
10442,949.0,1167.0,0.090882972610611,0.11176019919555641
10443,949.0,1168.0,0.09087426984582975,0.11184525519486738
10444,949.0,1168.0,0.09086556874760628,0.11183454615090004
10445,949.0,1168.0,0.09085686931546194,0.11182383915749163
10446,949.0,1168.0,0.09084817154891825,0.11181313421405323
10447,949.0,1168.0,0.09083947544749689,0.11180243131999618
10448,949.0,1168.0,0.09083078101071976,0.11179173047473201
10449,949.0,1168.0,0.09082208823810892,0.1117810316776725
10450,949.0,1168.0,0.0908133971291866,0.11177033492822966
10451,949.0,1168.0,0.09080470768347526,0.1117596402258157
10452,949.0,1169.0,0.09079601990049752,0.11184462303865289
10453,950.0,1169.0,0.09088300009566631,0.11183392327561466
10454,950.0,1169.0,0.09087430648555576,0.11182322555959441
10455,950.0,1169.0,0.09086561453849833,0.11181252989000479
10456,950.0,1169.0,0.09085692425401683,0.11180183626625861
10457,950.0,1169.0,0.09084823563163431,0.11179114468776896
10458,950.0,1169.0,0.09083954867087397,0.11178045515394913
10459,950.0,1169.0,0.0908308633712592,0.11176976766421264
10460,950.0,1169.0,0.09082217973231357,0.11175908221797323
10461,950.0,1169.0,0.09081349775356085,0.11174839881464488
10462,950.0,1170.0,0.09080481743452495,0.11183330147199388
10463,951.0,1170.0,0.09089171365765077,0.11182261301729905
10464,951.0,1170.0,0.09088302752293578,0.11181192660550458
10465,951.0,1170.0,0.09087434304825609,0.11180124223602485
10466,951.0,1170.0,0.09086566023313587,0.11179055990827441
10467,951.0,1170.0,0.09085697907709946,0.1117798796216681
10468,951.0,1170.0,0.09084829957967137,0.11176920137562094
10469,951.0,1170.0,0.09083962174037635,0.11175852516954819
10470,951.0,1170.0,0.09083094555873926,0.11174785100286533
10471,951.0,1171.0,0.09082227103428517,0.11183268073727437
10472,951.0,1171.0,0.09081359816653935,0.11182200152788388
10473,951.0,1171.0,0.09080492695502722,0.11181132435787262
10474,952.0,1171.0,0.09089173190758068,0.11180064922665649
10475,952.0,1171.0,0.09088305489260143,0.11178997613365155
10476,952.0,1171.0,0.09087437953417335,0.11177930507827415
10477,952.0,1171.0,0.09086570583182209,0.11176863605994082
10478,952.0,1171.0,0.09085703378507348,0.11175796907806833
10479,952.0,1171.0,0.09084836339345358,0.11174730413207368
10480,952.0,1171.0,0.09083969465648854,0.11173664122137404
10481,952.0,1172.0,0.0908310275737048,0.11182139108863658
10482,952.0,1172.0,0.09082236214462888,0.11181072314443809
10483,952.0,1172.0,0.09081369836878755,0.11180005723552418
10484,953.0,1172.0,0.09090041968714231,0.11178939336131248
10485,953.0,1172.0,0.09089175011921793,0.1117787315212208
10486,953.0,1172.0,0.09088308220484455,0.11176807171466717
10487,953.0,1172.0,0.09087441594354916,0.1117574139410699
10488,953.0,1172.0,0.09086575133485889,0.11174675819984745
10489,953.0,1172.0,0.09085708837830107,0.11173610449041853
10490,953.0,1173.0,0.09084842707340324,0.11182078169685415
10491,953.0,1173.0,0.09083976741969307,0.11181012296253932
10492,953.0,1173.0,0.09083110941669843,0.11179946626000763
10493,953.0,1173.0,0.0908224530639474,0.11178881158867816
10494,953.0,1173.0,0.09081379836096817,0.11177815894797027
10495,954.0,1173.0,0.09090042877560743,0.11176750833730348
10496,954.0,1173.0,0.09089176829268293,0.11175685975609756
10497,954.0,1173.0,0.09088310945984567,0.11174621320377251
10498,954.0,1173.0,0.09087445227662412,0.11173556867974853
10499,954.0,1174.0,0.09086579674254691,0.11182017334984284
10500,954.0,1174.0,0.09085714285714286,0.1118095238095238
10501,954.0,1174.0,0.09084849061994096,0.11179887629749548
10502,954.0,1174.0,0.09083984003047038,0.11178823081317844
10503,954.0,1174.0,0.0908311910882605,0.11177758735599352
10504,954.0,1174.0,0.09082254379284083,0.11176694592536177
10505,955.0,1174.0,0.09090909090909091,0.11175630652070442
10506,955.0,1174.0,0.09090043784504093,0.11174566914144299
10507,955.0,1174.0,0.09089178642809556,0.11173503378699914
10508,955.0,1174.0,0.09088313665778454,0.11172440045679483
10509,955.0,1175.0,0.09087448853363783,0.11180892568274813
10510,955.0,1175.0,0.09086584205518554,0.11179828734538534
10511,955.0,1175.0,0.09085719722195795,0.11178765103225193
10512,955.0,1175.0,0.09084855403348555,0.11177701674277017
10513,955.0,1175.0,0.09083991248929896,0.1117663844763626
10514,955.0,1175.0,0.09083127258892905,0.11175575423245197
10515,955.0,1175.0,0.09082263433190679,0.11174512601046124
10516,956.0,1175.0,0.09090909090909091,0.11173449980981362
10517,956.0,1175.0,0.09090044689550252,0.1117238756299325
10518,956.0,1176.0,0.0908918045255752,0.11180832857957787
10519,956.0,1176.0,0.09088316379884019,0.11179769940108375
10520,956.0,1176.0,0.0908745247148289,0.11178707224334601
10521,956.0,1176.0,0.0908658872730729,0.11177644710578842
10522,956.0,1176.0,0.09085725147310397,0.11176582398783501
10523,956.0,1176.0,0.09084861731445405,0.11175520288891001
10524,956.0,1176.0,0.09083998479665527,0.11174458380843785
10525,956.0,1176.0,0.09083135391923991,0.11173396674584322
10526,957.0,1176.0,0.09091772753182595,0.11172335170055102
10527,957.0,1176.0,0.09090909090909091,0.11171273867198632
10528,957.0,1177.0,0.09090045592705168,0.11179711246200608
10529,957.0,1177.0,0.09089182258524077,0.1117864944439168
10530,957.0,1177.0,0.09088319088319088,0.1117758784425451
10531,957.0,1177.0,0.09087456082043491,0.1117652644573165
10532,957.0,1177.0,0.09086593239650588,0.11175465248765666
10533,957.0,1177.0,0.09085730561093705,0.11174404253299156
10534,957.0,1177.0,0.09084868046326182,0.11173343459274729
10535,957.0,1177.0,0.09084005695301377,0.11172282866635026
10536,957.0,1177.0,0.09083143507972666,0.11171222475322704
10537,958.0,1178.0,0.09091771851570656,0.11179652652557653
10538,958.0,1178.0,0.09090909090909091,0.11178591763142912
10539,958.0,1178.0,0.0909004649397476,0.11177531075054559
10540,958.0,1178.0,0.09089184060721063,0.11176470588235295
10541,958.0,1178.0,0.09088321791101414,0.11175410302627835
10542,958.0,1178.0,0.09087459685069246,0.1117435021817492
10543,958.0,1178.0,0.09086597742578013,0.11173290334819311
10544,958.0,1178.0,0.09085735963581183,0.11172230652503794
10545,958.0,1178.0,0.09084874348032243,0.11171171171171171
10546,958.0,1178.0,0.09084012895884695,0.11170111890764271
10547,958.0,1179.0,0.09083151607092065,0.1117853418033564
10548,959.0,1179.0,0.0909177095183921,0.11177474402730375
10549,959.0,1179.0,0.09090909090909091,0.11176414826049863
10550,959.0,1179.0,0.09090047393364929,0.11175355450236966
10551,959.0,1179.0,0.09089185859160269,0.11174296275234574
10552,959.0,1179.0,0.09088324488248674,0.11173237300985595
10553,959.0,1179.0,0.0908746328058372,0.11172178527432958
10554,959.0,1179.0,0.09086602236119007,0.11171119954519614
10555,959.0,1179.0,0.09085741354808148,0.11170061582188537
10556,959.0,1180.0,0.09084880636604775,0.11178476695718075
10557,959.0,1180.0,0.09084020081462536,0.11177417827034196
10558,960.0,1180.0,0.09092631180147755,0.11176359158931616
10559,960.0,1180.0,0.09091770053982384,0.11175300691353347
10560,960.0,1180.0,0.09090909090909091,0.11174242424242424
10561,960.0,1180.0,0.09090048290881546,0.11173184357541899
10562,960.0,1180.0,0.09089187653853437,0.11172126491194849
10563,960.0,1180.0,0.09088327179778471,0.11171068825144372
10564,960.0,1180.0,0.09087466868610375,0.11170011359333586
10565,960.0,1181.0,0.09086606720302887,0.11178419309039281
10566,960.0,1181.0,0.09085746734809767,0.11177361347719099
10567,960.0,1181.0,0.09084886912084793,0.11176303586637645
10568,960.0,1181.0,0.09084027252081757,0.11175246025738077
10569,961.0,1181.0,0.0909262938783234,0.11174188664963573
10570,961.0,1181.0,0.09091769157994324,0.11173131504257332
10571,961.0,1181.0,0.09090909090909091,0.11172074543562577
10572,961.0,1181.0,0.09090049186530458,0.1117101778282255
10573,961.0,1181.0,0.09089189444812258,0.11169961221980516
10574,961.0,1181.0,0.09088329865708342,0.11168904860979761
10575,961.0,1182.0,0.09087470449172577,0.11177304964539007
10576,961.0,1182.0,0.0908661119515885,0.1117624810892587
10577,961.0,1182.0,0.09085752103621064,0.11175191453153067
10578,961.0,1182.0,0.09084893174513141,0.11174134997163924
10579,962.0,1182.0,0.09093487097079118,0.11173078740901786
10580,962.0,1182.0,0.09092627599243856,0.11172022684310019
10581,962.0,1182.0,0.090917682638692,0.1117096682733201
10582,962.0,1182.0,0.09090909090909091,0.1116991116991117
10583,962.0,1182.0,0.0909005008031749,0.11168855711990928
10584,962.0,1183.0,0.09089191232048376,0.11177248677248677
10585,962.0,1183.0,0.0908833254605574,0.1117619272555503
10586,962.0,1183.0,0.09087474022293596,0.11175136973361043
10587,962.0,1183.0,0.09086615660715973,0.11174081420610182
10588,962.0,1183.0,0.09085757461276918,0.11173026067245939
10589,962.0,1183.0,0.09084899423930494,0.11171970913211823
10590,963.0,1183.0,0.09093484419263456,0.11170915958451369
10591,963.0,1183.0,0.09092625814370692,0.1116986120290813
10592,963.0,1183.0,0.09091767371601209,0.1116880664652568
10593,963.0,1183.0,0.09090909090909091,0.11167752289247616
10594,963.0,1184.0,0.09090050972248442,0.11176137436284689
10595,963.0,1184.0,0.09089193015573384,0.11175082586125532
10596,963.0,1184.0,0.09088335220838052,0.11174027935069837
10597,963.0,1184.0,0.09087477587996602,0.11172973483061244
10598,963.0,1184.0,0.09086620117003208,0.11171919230043405
10599,963.0,1184.0,0.09085762807812058,0.11170865175959996
10600,964.0,1184.0,0.09094339622641509,0.11169811320754718
10601,964.0,1184.0,0.09093481747005,0.11168757664371286
10602,964.0,1184.0,0.09092624033201283,0.11167704206753443
10603,964.0,1185.0,0.09091766481184571,0.11176082240875224
10604,964.0,1185.0,0.09090909090909091,0.11175028291210864
10605,964.0,1185.0,0.0909005186232909,0.11173974540311174
10606,964.0,1185.0,0.0908919479539883,0.11172920988119932
10607,964.0,1185.0,0.09088337890072594,0.11171867634580937
10608,964.0,1185.0,0.09087481146304675,0.1117081447963801
10609,964.0,1185.0,0.09086624564049392,0.11169761523234989
10610,964.0,1185.0,0.09085768143261075,0.1116870876531574
10611,965.0,1185.0,0.09094336066346244,0.11167656205824145
10612,965.0,1186.0,0.09093479080286468,0.11176027139087825
10613,965.0,1186.0,0.09092622255724112,0.11174974088382172
10614,965.0,1186.0,0.0909176559261353,0.1117392123610326
10615,965.0,1186.0,0.09090909090909091,0.11172868582195007
10616,965.0,1186.0,0.09090052750565185,0.11171816126601357
10617,965.0,1186.0,0.09089196571536215,0.11170763869266272
10618,965.0,1186.0,0.09088340553776605,0.11169711810133735
10619,965.0,1186.0,0.09087484697240795,0.11168659949147754
10620,965.0,1186.0,0.0908662900188324,0.11167608286252353
10621,966.0,1186.0,0.09095188776951323,0.11166556821391582
10622,966.0,1187.0,0.09094332517416683,0.11174919977405386
10623,966.0,1187.0,0.09093476419090653,0.11173868022215946
10624,966.0,1187.0,0.09092620481927711,0.11172816265060241
10625,966.0,1187.0,0.09091764705882353,0.11171764705882353
10626,966.0,1187.0,0.09090909090909091,0.11170713344626389
10627,966.0,1187.0,0.09090053636962454,0.11169662181236473
10628,966.0,1187.0,0.09089198343996989,0.11168611215656755
10629,966.0,1187.0,0.09088343211967259,0.11167560447831405
10630,966.0,1187.0,0.09087488240827846,0.1116650987770461
10631,966.0,1188.0,0.09086633430533346,0.1117486595804722
10632,967.0,1188.0,0.09095184349134688,0.11173814898419865
10633,967.0,1188.0,0.09094328975829963,0.11172764036490172
10634,967.0,1188.0,0.09093473763400414,0.1117171337220237
10635,967.0,1188.0,0.09092618711800658,0.11170662905500706
10636,967.0,1188.0,0.09091763820985332,0.11169612636329447
10637,967.0,1188.0,0.09090909090909091,0.11168562564632885
10638,967.0,1188.0,0.09090054521526603,0.1116751269035533
10639,967.0,1188.0,0.09089200112792556,0.11166463013441112
10640,967.0,1188.0,0.09088345864661654,0.11165413533834587
10641,967.0,1189.0,0.0908749177708862,0.1117376186448642
10642,968.0,1189.0,0.09096034579966172,0.11172711896260101
10643,968.0,1189.0,0.09095179930470731,0.11171662125340599
10644,968.0,1189.0,0.09094325441563322,0.11170612551672304
10645,968.0,1189.0,0.09093471113198685,0.11169563175199625
10646,968.0,1189.0,0.0909261694533158,0.11168513995866992
10647,968.0,1189.0,0.09091762937916784,0.1116746501361886
10648,968.0,1189.0,0.09090909090909091,0.11166416228399699
10649,968.0,1189.0,0.09090055404263311,0.11165367640154004
10650,968.0,1190.0,0.09089201877934272,0.11173708920187793
10651,968.0,1190.0,0.09088348511876819,0.11172659844146089
10652,968.0,1190.0,0.09087495306045813,0.11171610965076981
10653,969.0,1190.0,0.09096029287524642,0.11170562282924998
10654,969.0,1190.0,0.09095175520931106,0.1116951379763469
10655,969.0,1190.0,0.09094321914594088,0.11168465509150634
10656,969.0,1190.0,0.09093468468468469,0.11167417417417418
10657,969.0,1190.0,0.09092615182509149,0.11166369522379657
10658,969.0,1190.0,0.09091762056671045,0.11165321823981986
10659,969.0,1190.0,0.09090909090909091,0.11164274322169059
10660,969.0,1191.0,0.09090056285178236,0.11172607879924953
10661,969.0,1191.0,0.09089203639433449,0.11171559891192195
10662,969.0,1191.0,0.09088351153629713,0.11170512099043331
