scenario_id,parameter,parameter_label,value,best_policy4,best_policy6,best_profit,second_policy4,second_profit,profit_gap
1,bf,bf,2.71,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.7199999999999998,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.73,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.74,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.75,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.76,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.77,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.7800000000000002,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.79,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.8,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.81,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.8200000000000003,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.83,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.84,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.85,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.86,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.87,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.88,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.89,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.9,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.91,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.92,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.93,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.94,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.95,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.96,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.9699999999999998,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.98,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,2.99,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,bf,bf,3.0,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,replacement_loss,L,6.0,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,replacement_loss,L,6.24,1001,100101,18.790444444444447,0001,18.453844444444442,0.33660000000000423
1,replacement_loss,L,6.48,1001,100101,18.739777777777775,0001,18.38157777777778,0.3581999999999965
1,replacement_loss,L,6.72,1001,100101,18.68911111111111,0001,18.309311111111107,0.379800000000003
1,replacement_loss,L,6.96,1001,100101,18.63844444444444,0001,18.23704444444445,0.4013999999999882
1,replacement_loss,L,7.2,1001,100101,18.58777777777778,0001,18.16477777777778,0.4230000000000018
1,replacement_loss,L,7.4399999999999995,1001,100101,18.53711111111111,0001,18.092511111111108,0.4446000000000012
1,replacement_loss,L,7.68,1001,100101,18.486444444444437,0001,18.020244444444444,0.4661999999999935
1,replacement_loss,L,7.92,1001,100101,18.435777777777773,0001,17.947977777777773,0.4878
1,replacement_loss,L,8.16,1001,100101,18.3851111111111,0001,17.875711111111116,0.5093999999999852
1,replacement_loss,L,8.4,1001,100101,18.33444444444445,1101,17.84444444444444,0.4900000000000091
1,replacement_loss,L,8.64,1001,100101,18.28377777777777,1101,17.817777777777778,0.465999999999994
1,replacement_loss,L,8.879999999999999,1001,100101,18.233111111111114,1101,17.791111111111114,0.44200000000000017
1,replacement_loss,L,9.120000000000001,1001,100101,18.182444444444442,1101,17.764444444444443,0.41799999999999926
1,replacement_loss,L,9.36,1001,100101,18.131777777777785,1101,17.73777777777778,0.39400000000000546
1,replacement_loss,L,9.6,1001,100101,18.081111111111113,1101,17.71111111111111,0.37000000000000455
1,replacement_loss,L,9.84,1001,100101,18.03044444444445,1101,17.684444444444445,0.34600000000000364
1,replacement_loss,L,10.08,1001,100101,17.979777777777777,1101,17.657777777777774,0.32200000000000273
1,replacement_loss,L,10.32,1001,100101,17.929111111111112,1101,17.631111111111117,0.2979999999999947
1,replacement_loss,L,10.559999999999999,1001,100101,17.878444444444447,1101,17.604444444444447,0.2740000000000009
1,replacement_loss,L,10.8,1001,100101,17.827777777777776,1101,17.577777777777783,0.2499999999999929
1,replacement_loss,L,11.04,1001,100101,17.77711111111111,1101,17.551111111111112,0.2259999999999991
1,replacement_loss,L,11.28,1001,100101,17.72644444444444,1101,17.52444444444444,0.20199999999999818
1,replacement_loss,L,11.52,1001,100101,17.675777777777775,1101,17.497777777777777,0.17799999999999727
1,replacement_loss,L,11.76,1001,100101,17.62511111111111,1101,17.471111111111107,0.15400000000000347
1,replacement_loss,L,12.0,1001,100101,17.574444444444445,1101,17.444444444444443,0.13000000000000256
1,replacement_loss,L,12.24,1001,100101,17.523777777777774,1101,17.417777777777772,0.10600000000000165
1,replacement_loss,L,12.48,1001,100101,17.47311111111111,1101,17.391111111111115,0.08199999999999363
1,replacement_loss,L,12.719999999999999,1001,100101,17.422444444444437,1101,17.364444444444445,0.057999999999992724
1,replacement_loss,L,12.96,1001,100101,17.37177777777778,1101,17.33777777777778,0.03399999999999892
1,replacement_loss,L,13.2,1001,100101,17.321111111111108,1101,17.31111111111111,0.00999999999999801
1,replacement_loss,L,13.44,1101,110100,17.284444444444446,1001,17.270444444444436,0.014000000000010004
1,replacement_loss,L,13.68,1101,110100,17.257777777777775,1001,17.21977777777777,0.03800000000000381
1,replacement_loss,L,13.92,1101,110100,17.231111111111105,1001,17.169111111111114,0.06199999999999051
1,replacement_loss,L,14.16,1101,110100,17.204444444444448,1001,17.118444444444442,0.08600000000000563
1,replacement_loss,L,14.4,1101,110100,17.177777777777777,1001,17.067777777777778,0.10999999999999943
1,replacement_loss,L,14.64,1101,110100,17.151111111111113,1001,17.017111111111113,0.13400000000000034
1,replacement_loss,L,14.879999999999999,1101,110100,17.124444444444443,1001,16.96644444444444,0.15800000000000125
1,replacement_loss,L,15.12,1101,110100,17.09777777777778,1001,16.915777777777784,0.18199999999999505
1,replacement_loss,L,15.36,1101,110100,17.071111111111108,1001,16.865111111111112,0.20599999999999596
1,replacement_loss,L,15.6,1101,110100,17.044444444444444,1001,16.814444444444447,0.22999999999999687
1,replacement_loss,L,15.84,1101,110100,17.017777777777773,1001,16.763777777777776,0.2539999999999978
1,replacement_loss,L,16.08,1101,110100,16.991111111111117,1001,16.71311111111111,0.2780000000000058
1,replacement_loss,L,16.32,1101,110100,16.964444444444446,1001,16.662444444444446,0.3019999999999996
1,replacement_loss,L,16.56,1101,110100,16.937777777777782,1001,16.611777777777775,0.3260000000000076
1,replacement_loss,L,16.799999999999997,1101,110100,16.91111111111111,1001,16.56111111111111,0.3500000000000014
1,replacement_loss,L,17.04,1101,110100,16.88444444444444,1001,16.51044444444444,0.37400000000000233
1,replacement_loss,L,17.28,1101,110100,16.857777777777777,1011,16.474444444444444,0.38333333333333286
1,replacement_loss,L,17.52,1101,110100,16.831111111111106,1011,16.474444444444444,0.356666666666662
1,replacement_loss,L,17.759999999999998,1101,110100,16.80444444444445,1011,16.474444444444444,0.3300000000000054
1,replacement_loss,L,18.0,1101,110100,16.77777777777778,1011,16.474444444444444,0.30333333333333456
1,replacement_loss,L,18.240000000000002,1101,110100,16.751111111111115,1011,16.474444444444444,0.27666666666667084
1,replacement_loss,L,18.48,1101,110100,16.724444444444444,1011,16.474444444444444,0.25
1,replacement_loss,L,18.72,1101,110100,16.69777777777778,1011,16.474444444444444,0.22333333333333627
1,replacement_loss,L,18.96,1101,110100,16.67111111111111,1011,16.474444444444444,0.19666666666666544
1,replacement_loss,L,19.2,1101,110100,16.644444444444446,1011,16.474444444444444,0.1700000000000017
1,replacement_loss,L,19.439999999999998,1101,110100,16.617777777777775,1011,16.474444444444444,0.14333333333333087
1,replacement_loss,L,19.68,1101,110100,16.591111111111104,1011,16.474444444444444,0.11666666666666003
1,replacement_loss,L,19.92,1101,110100,16.564444444444447,1011,16.474444444444444,0.09000000000000341
1,replacement_loss,L,20.16,1101,110100,16.537777777777777,1011,16.474444444444444,0.06333333333333258
1,replacement_loss,L,20.4,1101,110100,16.511111111111113,1011,16.474444444444444,0.036666666666668846
1,replacement_loss,L,20.64,1101,110100,16.484444444444442,1011,16.474444444444444,0.00999999999999801
1,replacement_loss,L,20.88,1011,101101,16.474444444444444,1101,16.45777777777778,0.01666666666666572
1,replacement_loss,L,21.119999999999997,1011,101101,16.474444444444444,1101,16.431111111111107,0.043333333333336554
1,replacement_loss,L,21.36,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,21.6,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,21.84,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,22.08,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,22.32,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,22.56,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,22.8,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,23.04,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,23.28,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,23.52,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,23.759999999999998,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,24.0,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,24.24,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,24.48,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,24.72,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,24.96,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,25.2,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,25.439999999999998,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,25.68,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,25.919999999999998,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,26.16,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,26.4,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,26.64,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,26.88,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,27.119999999999997,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,27.36,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,27.599999999999998,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,27.84,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,28.08,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,28.32,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,28.56,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,28.8,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,29.04,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,29.279999999999998,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,29.52,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,29.759999999999998,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,replacement_loss,L,30.0,1011,101101,16.474444444444444,0011,16.42944444444445,0.0449999999999946
1,disassembly_cost,d,5.0,1001,100101,18.84111111111111,0001,18.526111111111113,0.3149999999999977
1,disassembly_cost,d,5.35,1001,100101,18.767222222222223,0001,18.420722222222217,0.346500000000006
1,disassembly_cost,d,5.7,1001,100101,18.693333333333335,0001,18.315333333333328,0.3780000000000072
1,disassembly_cost,d,6.05,1001,100101,18.619444444444447,0001,18.209944444444446,0.4095000000000013
1,disassembly_cost,d,6.4,1001,100101,18.54555555555556,0001,18.10455555555555,0.4410000000000096
1,disassembly_cost,d,6.75,1001,100101,18.471666666666664,0001,17.99916666666666,0.4725000000000037
1,disassembly_cost,d,7.1,1001,100101,18.397777777777783,0001,17.89377777777778,0.5040000000000049
1,disassembly_cost,d,7.449999999999999,1001,100101,18.323888888888888,1101,17.83888888888889,0.48499999999999943
1,disassembly_cost,d,7.8,1001,100101,18.25,1101,17.799999999999997,0.45000000000000284
1,disassembly_cost,d,8.15,1001,100101,18.17611111111112,1101,17.761111111111113,0.41500000000000625
1,disassembly_cost,d,8.5,1001,100101,18.102222222222224,1101,17.72222222222222,0.38000000000000256
1,disassembly_cost,d,8.85,1001,100101,18.028333333333336,1101,17.683333333333337,0.34499999999999886
1,disassembly_cost,d,9.2,1001,100101,17.954444444444448,1101,17.64444444444444,0.3100000000000094
1,disassembly_cost,d,9.55,1001,100101,17.880555555555553,1101,17.605555555555554,0.2749999999999986
1,disassembly_cost,d,9.899999999999999,1001,100101,17.806666666666665,1101,17.566666666666663,0.240000000000002
1,disassembly_cost,d,10.25,1001,100101,17.732777777777784,1101,17.52777777777778,0.2050000000000054
1,disassembly_cost,d,10.6,1001,100101,17.65888888888889,1101,17.488888888888887,0.1700000000000017
1,disassembly_cost,d,10.95,1001,100101,17.585,1101,17.450000000000003,0.134999999999998
1,disassembly_cost,d,11.3,1001,100101,17.511111111111113,1101,17.411111111111104,0.10000000000000853
1,disassembly_cost,d,11.649999999999999,1001,100101,17.437222222222218,1101,17.37222222222222,0.06499999999999773
1,disassembly_cost,d,12.0,1001,100101,17.363333333333337,1101,17.33333333333333,0.030000000000008242
1,disassembly_cost,d,12.35,1101,110100,17.294444444444444,1001,17.28944444444445,0.0049999999999954525
1,disassembly_cost,d,12.7,1101,110100,17.255555555555553,1001,17.215555555555554,0.03999999999999915
1,disassembly_cost,d,13.049999999999999,1101,110100,17.21666666666667,1001,17.141666666666673,0.07499999999999574
1,disassembly_cost,d,13.399999999999999,1101,110100,17.177777777777777,1001,17.067777777777778,0.10999999999999943
1,disassembly_cost,d,13.75,1101,110100,17.138888888888886,1001,16.99388888888889,0.14499999999999602
1,disassembly_cost,d,14.1,1101,110100,17.099999999999994,1001,16.92,0.1799999999999926
1,disassembly_cost,d,14.45,1101,110100,17.06111111111111,1001,16.846111111111114,0.2149999999999963
1,disassembly_cost,d,14.799999999999999,1101,110100,17.022222222222226,1001,16.772222222222226,0.25
1,disassembly_cost,d,15.149999999999999,1101,110100,16.983333333333334,1000,16.732510288065846,0.250823045267488
1,disassembly_cost,d,15.5,1101,110100,16.944444444444443,1000,16.732510288065846,0.21193415637859658
1,disassembly_cost,d,15.85,1101,110100,16.90555555555555,1000,16.732510288065846,0.17304526748970517
1,disassembly_cost,d,16.2,1101,110100,16.866666666666667,1000,16.732510288065846,0.13415637860082086
1,disassembly_cost,d,16.549999999999997,1101,110100,16.827777777777776,1000,16.732510288065846,0.09526748971192944
1,disassembly_cost,d,16.9,1101,110100,16.78888888888889,1000,16.732510288065846,0.05637860082304513
1,disassembly_cost,d,17.25,1101,110100,16.75,1000,16.732510288065846,0.017489711934153718
1,disassembly_cost,d,17.6,1000,100000,16.732510288065846,1101,16.71111111111111,0.021399176954737698
1,disassembly_cost,d,17.95,1000,100000,16.732510288065846,1101,16.672222222222217,0.06028806584362911
1,disassembly_cost,d,18.299999999999997,1000,100000,16.732510288065846,1101,16.633333333333333,0.09917695473251342
1,disassembly_cost,d,18.65,1000,100000,16.732510288065846,1101,16.59444444444444,0.13806584362140484
1,disassembly_cost,d,19.0,1000,100000,16.732510288065846,1101,16.555555555555557,0.17695473251028915
1,disassembly_cost,d,19.35,1000,100000,16.732510288065846,1101,16.516666666666666,0.21584362139918056
1,disassembly_cost,d,19.7,1000,100000,16.732510288065846,1101,16.477777777777774,0.254732510288072
1,disassembly_cost,d,20.049999999999997,1000,100000,16.732510288065846,1101,16.438888888888883,0.2936213991769634
1,disassembly_cost,d,20.4,1000,100000,16.732510288065846,1101,16.4,0.3325102880658477
1,disassembly_cost,d,20.75,1000,100000,16.732510288065846,1101,16.361111111111107,0.3713991769547391
1,disassembly_cost,d,21.099999999999998,1000,100000,16.732510288065846,1101,16.322222222222223,0.41028806584362343
1,disassembly_cost,d,21.45,1000,100000,16.732510288065846,1101,16.28333333333333,0.44917695473251484
1,disassembly_cost,d,21.799999999999997,1000,100000,16.732510288065846,1101,16.24444444444444,0.48806584362140626
1,disassembly_cost,d,22.15,1000,100000,16.732510288065846,1101,16.205555555555556,0.5269547325102906
1,disassembly_cost,d,22.5,1000,100000,16.732510288065846,1101,16.166666666666664,0.565843621399182
1,disassembly_cost,d,22.849999999999998,1000,100000,16.732510288065846,1101,16.12777777777778,0.6047325102880663
1,disassembly_cost,d,23.2,1000,100000,16.732510288065846,1101,16.08888888888889,0.6436213991769577
1,disassembly_cost,d,23.549999999999997,1000,100000,16.732510288065846,1101,16.050000000000004,0.682510288065842
1,disassembly_cost,d,23.9,1000,100000,16.732510288065846,1101,16.011111111111106,0.7213991769547405
1,disassembly_cost,d,24.25,1000,100000,16.732510288065846,1101,15.972222222222221,0.7602880658436248
1,disassembly_cost,d,24.599999999999998,1000,100000,16.732510288065846,1101,15.93333333333333,0.7991769547325163
1,disassembly_cost,d,24.95,1000,100000,16.732510288065846,1101,15.894444444444446,0.8380658436214006
1,disassembly_cost,d,25.299999999999997,1000,100000,16.732510288065846,1101,15.855555555555554,0.876954732510292
1,disassembly_cost,d,25.65,1000,100000,16.732510288065846,1101,15.81666666666667,0.9158436213991763
1,disassembly_cost,d,26.0,1000,100000,16.732510288065846,1101,15.777777777777771,0.9547325102880748
1,disassembly_cost,d,26.349999999999998,1000,100000,16.732510288065846,1101,15.738888888888887,0.9936213991769591
1,disassembly_cost,d,26.7,1000,100000,16.732510288065846,1101,15.699999999999996,1.0325102880658505
1,disassembly_cost,d,27.049999999999997,1000,100000,16.732510288065846,1101,15.661111111111111,1.0713991769547349
1,disassembly_cost,d,27.4,1000,100000,16.732510288065846,1101,15.62222222222222,1.1102880658436263
1,disassembly_cost,d,27.75,1000,100000,16.732510288065846,1101,15.583333333333336,1.1491769547325106
1,disassembly_cost,d,28.099999999999998,1000,100000,16.732510288065846,1101,15.544444444444437,1.188065843621409
1,disassembly_cost,d,28.45,1000,100000,16.732510288065846,1101,15.505555555555553,1.2269547325102934
1,disassembly_cost,d,28.799999999999997,1000,100000,16.732510288065846,1101,15.466666666666661,1.2658436213991848
1,disassembly_cost,d,29.15,1000,100000,16.732510288065846,1101,15.427777777777777,1.3047325102880691
1,disassembly_cost,d,29.5,1000,100000,16.732510288065846,1101,15.388888888888886,1.3436213991769606
1,disassembly_cost,d,29.849999999999998,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,30.2,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,30.549999999999997,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,30.9,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,31.25,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,31.599999999999998,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,31.95,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,32.3,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,32.65,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,33.0,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,33.349999999999994,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,33.7,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,34.05,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,34.4,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,34.75,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,35.099999999999994,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,35.45,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,35.8,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,36.15,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,36.5,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,36.849999999999994,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,37.199999999999996,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,37.55,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,37.9,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,38.25,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,38.599999999999994,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,38.949999999999996,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,39.3,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,39.65,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
1,disassembly_cost,d,40.0,1000,100000,16.732510288065846,0000,15.360768175582983,1.3717421124828633
