p_final,replacement_loss,profit_no_final_inspection,profit_final_inspection,profit_diff_inspect_minus_no,preferred,analytic_rule
0.11000000000000001,87.5,53.62734082397006,57.70037453183522,4.073033707865164,inspect,inspect
0.11000000000000001,90.0,53.318352059925104,57.70037453183522,4.382022471910119,inspect,inspect
0.11000000000000001,92.5,53.00936329588018,57.70037453183522,4.691011235955045,inspect,inspect
0.11000000000000001,95.0,52.70037453183522,57.70037453183522,5.0,inspect,inspect
0.11000000000000001,97.5,52.39138576779027,57.70037453183522,5.308988764044955,inspect,inspect
0.11000000000000001,100.0,52.08239700374534,57.70037453183522,5.617977528089881,inspect,inspect
0.11499999999999999,0.0,64.32768361581924,57.54802259887006,-6.779661016949177,no_inspect,no_inspect
0.11499999999999999,2.5,64.0028248587571,57.54802259887006,-6.454802259887032,no_inspect,no_inspect
0.11499999999999999,5.0,63.67796610169492,57.54802259887006,-6.129943502824858,no_inspect,no_inspect
0.11499999999999999,7.5,63.353107344632775,57.54802259887006,-5.805084745762713,no_inspect,no_inspect
0.11499999999999999,10.0,63.02824858757063,57.54802259887006,-5.4802259887005675,no_inspect,no_inspect
0.11499999999999999,12.5,62.703389830508485,57.54802259887006,-5.155367231638422,no_inspect,no_inspect
0.11499999999999999,15.0,62.37853107344634,57.54802259887006,-4.830508474576277,no_inspect,no_inspect
0.11499999999999999,17.5,62.053672316384194,57.54802259887006,-4.505649717514132,no_inspect,no_inspect
0.11499999999999999,20.0,61.72881355932205,57.54802259887006,-4.180790960451986,no_inspect,no_inspect
0.11499999999999999,22.5,61.4039548022599,57.54802259887006,-3.855932203389841,no_inspect,no_inspect
0.11499999999999999,25.0,61.07909604519776,57.54802259887006,-3.531073446327696,no_inspect,no_inspect
0.11499999999999999,27.5,60.75423728813561,57.54802259887006,-3.2062146892655505,no_inspect,no_inspect
0.11499999999999999,30.0,60.42937853107347,57.54802259887006,-2.8813559322034052,no_inspect,no_inspect
0.11499999999999999,32.5,60.10451977401132,57.54802259887006,-2.55649717514126,no_inspect,no_inspect
0.11499999999999999,35.0,59.77966101694918,57.54802259887006,-2.2316384180791147,no_inspect,no_inspect
0.11499999999999999,37.5,59.45480225988703,57.54802259887006,-1.9067796610169694,no_inspect,no_inspect
0.11499999999999999,40.0,59.12994350282489,57.54802259887006,-1.581920903954824,no_inspect,no_inspect
0.11499999999999999,42.5,58.80508474576274,57.54802259887006,-1.2570621468926788,no_inspect,no_inspect
0.11499999999999999,45.0,58.480225988700596,57.54802259887006,-0.9322033898305335,no_inspect,no_inspect
0.11499999999999999,47.5,58.15536723163845,57.54802259887006,-0.6073446327683882,no_inspect,no_inspect
0.11499999999999999,50.0,57.83050847457628,57.54802259887006,-0.28248587570621453,no_inspect,no_inspect
0.11499999999999999,52.5,57.50564971751413,57.54802259887006,0.04237288135593076,inspect,inspect
0.11499999999999999,55.0,57.180790960451986,57.54802259887006,0.36723163841807605,inspect,inspect
0.11499999999999999,57.5,56.85593220338984,57.54802259887006,0.6920903954802213,inspect,inspect
0.11499999999999999,60.0,56.531073446327696,57.54802259887006,1.0169491525423666,inspect,inspect
0.11499999999999999,62.5,56.20621468926555,57.54802259887006,1.341807909604512,inspect,inspect
0.11499999999999999,65.0,55.881355932203405,57.54802259887006,1.6666666666666572,inspect,inspect
0.11499999999999999,67.5,55.55649717514126,57.54802259887006,1.9915254237288025,inspect,inspect
0.11499999999999999,70.0,55.231638418079115,57.54802259887006,2.3163841807909478,inspect,inspect
0.11499999999999999,72.5,54.90677966101697,57.54802259887006,2.641242937853093,inspect,inspect
0.11499999999999999,75.0,54.581920903954824,57.54802259887006,2.9661016949152383,inspect,inspect
0.11499999999999999,77.5,54.25706214689268,57.54802259887006,3.2909604519773836,inspect,inspect
0.11499999999999999,80.0,53.93220338983053,57.54802259887006,3.615819209039529,inspect,inspect
0.11499999999999999,82.5,53.60734463276839,57.54802259887006,3.940677966101674,inspect,inspect
0.11499999999999999,85.0,53.28248587570624,57.54802259887006,4.2655367231638195,inspect,inspect
0.11499999999999999,87.5,52.9576271186441,57.54802259887006,4.590395480225965,inspect,inspect
0.11499999999999999,90.0,52.63276836158195,57.54802259887006,4.91525423728811,inspect,inspect
0.11499999999999999,92.5,52.30790960451981,57.54802259887006,5.240112994350255,inspect,inspect
0.11499999999999999,95.0,51.98305084745766,57.54802259887006,5.564971751412401,inspect,inspect
0.11499999999999999,97.5,51.65819209039552,57.54802259887006,5.889830508474546,inspect,inspect
0.11499999999999999,100.0,51.33333333333334,57.54802259887006,6.21468926553672,inspect,inspect
0.12,0.0,64.21212121212122,57.393939393939405,-6.818181818181813,no_inspect,no_inspect
0.12,2.5,63.87121212121215,57.393939393939405,-6.477272727272748,no_inspect,no_inspect
0.12,5.0,63.53030303030306,57.393939393939405,-6.1363636363636545,no_inspect,no_inspect
0.12,7.5,63.189393939393966,57.393939393939405,-5.795454545454561,no_inspect,no_inspect
0.12,10.0,62.84848484848487,57.393939393939405,-5.4545454545454675,no_inspect,no_inspect
0.12,12.5,62.50757575757578,57.393939393939405,-5.113636363636374,no_inspect,no_inspect
0.12,15.0,62.166666666666686,57.393939393939405,-4.7727272727272805,no_inspect,no_inspect
0.12,17.5,61.82575757575759,57.393939393939405,-4.431818181818187,no_inspect,no_inspect
0.12,20.0,61.4848484848485,57.393939393939405,-4.0909090909090935,no_inspect,no_inspect
0.12,22.5,61.143939393939405,57.393939393939405,-3.75,no_inspect,no_inspect
0.12,25.0,60.80303030303031,57.393939393939405,-3.4090909090909065,no_inspect,no_inspect
0.12,27.5,60.46212121212122,57.393939393939405,-3.068181818181813,no_inspect,no_inspect
0.12,30.0,60.12121212121215,57.393939393939405,-2.727272727272748,no_inspect,no_inspect
0.12,32.5,59.78030303030306,57.393939393939405,-2.3863636363636545,no_inspect,no_inspect
0.12,35.0,59.439393939393966,57.393939393939405,-2.045454545454561,no_inspect,no_inspect
0.12,37.5,59.09848484848487,57.393939393939405,-1.7045454545454675,no_inspect,no_inspect
0.12,40.0,58.75757575757578,57.393939393939405,-1.363636363636374,no_inspect,no_inspect
0.12,42.5,58.416666666666686,57.393939393939405,-1.0227272727272805,no_inspect,no_inspect
0.12,45.0,58.07575757575759,57.393939393939405,-0.681818181818187,no_inspect,no_inspect
0.12,47.5,57.7348484848485,57.393939393939405,-0.3409090909090935,no_inspect,no_inspect
0.12,50.0,57.393939393939405,57.393939393939405,0.0,tie,tie
0.12,52.5,57.05303030303031,57.393939393939405,0.3409090909090935,inspect,inspect
0.12,55.0,56.71212121212125,57.393939393939405,0.6818181818181586,inspect,inspect
0.12,57.5,56.37121212121215,57.393939393939405,1.022727272727252,inspect,inspect
0.12,60.0,56.03030303030306,57.393939393939405,1.3636363636363455,inspect,inspect
0.12,62.5,55.689393939393966,57.393939393939405,1.704545454545439,inspect,inspect
0.12,65.0,55.34848484848487,57.393939393939405,2.0454545454545325,inspect,inspect
0.12,67.5,55.00757575757578,57.393939393939405,2.386363636363626,inspect,inspect
0.12,70.0,54.666666666666686,57.393939393939405,2.7272727272727195,inspect,inspect
0.12,72.5,54.32575757575759,57.393939393939405,3.068181818181813,inspect,inspect
0.12,75.0,53.9848484848485,57.393939393939405,3.4090909090909065,inspect,inspect
0.12,77.5,53.643939393939405,57.393939393939405,3.75,inspect,inspect
0.12,80.0,53.30303030303031,57.393939393939405,4.0909090909090935,inspect,inspect
0.12,82.5,52.96212121212125,57.393939393939405,4.431818181818159,inspect,inspect
0.12,85.0,52.62121212121215,57.393939393939405,4.772727272727252,inspect,inspect
0.12,87.5,52.28030303030306,57.393939393939405,5.1136363636363455,inspect,inspect
0.12,90.0,51.939393939393966,57.393939393939405,5.454545454545439,inspect,inspect
0.12,92.5,51.59848484848487,57.393939393939405,5.7954545454545325,inspect,inspect
0.12,95.0,51.25757575757578,57.393939393939405,6.136363636363626,inspect,inspect
0.12,97.5,50.916666666666686,57.393939393939405,6.4772727272727195,inspect,inspect
0.12,100.0,50.57575757575759,57.393939393939405,6.818181818181813,inspect,inspect
0.125,0.0,64.0952380952381,57.23809523809527,-6.857142857142833,no_inspect,no_inspect
0.125,2.5,63.73809523809527,57.23809523809527,-6.5,no_inspect,no_inspect
0.125,5.0,63.38095238095241,57.23809523809527,-6.142857142857139,no_inspect,no_inspect
0.125,7.5,63.02380952380955,57.23809523809527,-5.785714285714278,no_inspect,no_inspect
0.125,10.0,62.666666666666686,57.23809523809527,-5.428571428571416,no_inspect,no_inspect
0.125,12.5,62.309523809523824,57.23809523809527,-5.071428571428555,no_inspect,no_inspect
0.125,15.0,61.95238095238096,57.23809523809527,-4.714285714285694,no_inspect,no_inspect
0.125,17.5,61.5952380952381,57.23809523809527,-4.357142857142833,no_inspect,no_inspect
0.125,20.0,61.23809523809527,57.23809523809527,-4.0,no_inspect,no_inspect
0.125,22.5,60.88095238095241,57.23809523809527,-3.642857142857139,no_inspect,no_inspect
0.125,25.0,60.52380952380955,57.23809523809527,-3.2857142857142776,no_inspect,no_inspect
0.125,27.5,60.166666666666686,57.23809523809527,-2.9285714285714164,no_inspect,no_inspect
0.125,30.0,59.809523809523824,57.23809523809527,-2.571428571428555,no_inspect,no_inspect
0.125,32.5,59.45238095238096,57.23809523809527,-2.214285714285694,no_inspect,no_inspect
0.125,35.0,59.0952380952381,57.23809523809527,-1.8571428571428328,no_inspect,no_inspect
0.125,37.5,58.73809523809527,57.23809523809527,-1.5,no_inspect,no_inspect
0.125,40.0,58.38095238095241,57.23809523809527,-1.1428571428571388,no_inspect,no_inspect
0.125,42.5,58.02380952380955,57.23809523809527,-0.7857142857142776,no_inspect,no_inspect
0.125,45.0,57.666666666666686,57.23809523809527,-0.4285714285714164,no_inspect,no_inspect
0.125,47.5,57.309523809523824,57.23809523809527,-0.07142857142855519,no_inspect,no_inspect
0.125,50.0,56.95238095238096,57.23809523809527,0.285714285714306,inspect,inspect
0.125,52.5,56.5952380952381,57.23809523809527,0.6428571428571672,inspect,inspect
0.125,55.0,56.23809523809527,57.23809523809527,1.0,inspect,inspect
0.125,57.5,55.88095238095241,57.23809523809527,1.3571428571428612,inspect,inspect
0.125,60.0,55.52380952380955,57.23809523809527,1.7142857142857224,inspect,inspect
0.125,62.5,55.166666666666686,57.23809523809527,2.0714285714285836,inspect,inspect
0.125,65.0,54.809523809523824,57.23809523809527,2.428571428571445,inspect,inspect
0.125,67.5,54.45238095238096,57.23809523809527,2.785714285714306,inspect,inspect
0.125,70.0,54.0952380952381,57.23809523809527,3.142857142857167,inspect,inspect
0.125,72.5,53.73809523809527,57.23809523809527,3.5,inspect,inspect
0.125,75.0,53.38095238095241,57.23809523809527,3.857142857142861,inspect,inspect
0.125,77.5,53.02380952380955,57.23809523809527,4.214285714285722,inspect,inspect
0.125,80.0,52.666666666666686,57.23809523809527,4.571428571428584,inspect,inspect
0.125,82.5,52.309523809523824,57.23809523809527,4.928571428571445,inspect,inspect
0.125,85.0,51.95238095238096,57.23809523809527,5.285714285714306,inspect,inspect
0.125,87.5,51.5952380952381,57.23809523809527,5.642857142857167,inspect,inspect
0.125,90.0,51.23809523809527,57.23809523809527,6.0,inspect,inspect
0.125,92.5,50.88095238095241,57.23809523809527,6.357142857142861,inspect,inspect
0.125,95.0,50.52380952380955,57.23809523809527,6.714285714285722,inspect,inspect
0.125,97.5,50.166666666666686,57.23809523809527,7.071428571428584,inspect,inspect
0.125,100.0,49.809523809523824,57.23809523809527,7.428571428571445,inspect,inspect
0.13,0.0,63.977011494252906,57.08045977011497,-6.896551724137936,no_inspect,no_inspect
0.13,2.5,63.60344827586209,57.08045977011497,-6.522988505747122,no_inspect,no_inspect
0.13,5.0,63.22988505747128,57.08045977011497,-6.1494252873563084,no_inspect,no_inspect
0.13,7.5,62.856321839080465,57.08045977011497,-5.775862068965495,no_inspect,no_inspect
0.13,10.0,62.48275862068968,57.08045977011497,-5.402298850574709,no_inspect,no_inspect
0.13,12.5,62.109195402298866,57.08045977011497,-5.028735632183896,no_inspect,no_inspect
0.13,15.0,61.73563218390805,57.08045977011497,-4.655172413793082,no_inspect,no_inspect
0.13,17.5,61.36206896551727,57.08045977011497,-4.281609195402297,no_inspect,no_inspect
0.13,20.0,60.98850574712645,57.08045977011497,-3.908045977011483,no_inspect,no_inspect
0.13,22.5,60.61494252873564,57.08045977011497,-3.534482758620669,no_inspect,no_inspect
0.13,25.0,60.241379310344854,57.08045977011497,-3.1609195402298838,no_inspect,no_inspect
0.13,27.5,59.86781609195404,57.08045977011497,-2.78735632183907,no_inspect,no_inspect
0.13,30.0,59.49425287356323,57.08045977011497,-2.4137931034482563,no_inspect,no_inspect
0.13,32.5,59.12068965517244,57.08045977011497,-2.040229885057471,no_inspect,no_inspect
0.13,35.0,58.74712643678163,57.08045977011497,-1.6666666666666572,no_inspect,no_inspect
0.13,37.5,58.373563218390814,57.08045977011497,-1.2931034482758434,no_inspect,no_inspect
0.13,40.0,58.00000000000003,57.08045977011497,-0.9195402298850581,no_inspect,no_inspect
0.13,42.5,57.626436781609215,57.08045977011497,-0.5459770114942444,no_inspect,no_inspect
0.13,45.0,57.2528735632184,57.08045977011497,-0.17241379310343063,no_inspect,no_inspect
0.13,47.5,56.879310344827616,57.08045977011497,0.2011494252873547,inspect,inspect
0.13,50.0,56.5057471264368,57.08045977011497,0.5747126436781684,inspect,inspect
0.13,52.5,56.13218390804599,57.08045977011497,0.9482758620689822,inspect,inspect
0.13,55.0,55.7586206896552,57.08045977011497,1.3218390804597675,inspect,inspect
0.13,57.5,55.38505747126439,57.08045977011497,1.6954022988505812,inspect,inspect
0.13,60.0,55.011494252873575,57.08045977011497,2.068965517241395,inspect,inspect
0.13,62.5,54.63793103448279,57.08045977011497,2.4425287356321803,inspect,inspect
0.13,65.0,54.264367816091976,57.08045977011497,2.816091954022994,inspect,inspect
0.13,67.5,53.89080459770116,57.08045977011497,3.189655172413808,inspect,inspect
0.13,70.0,53.51724137931035,57.08045977011497,3.5632183908046215,inspect,inspect
0.13,72.5,53.14367816091956,57.08045977011497,3.936781609195407,inspect,inspect
0.13,75.0,52.77011494252875,57.08045977011497,4.310344827586221,inspect,inspect
0.13,77.5,52.396551724137964,57.08045977011497,4.683908045977006,inspect,inspect
0.13,80.0,52.02298850574715,57.08045977011497,5.05747126436782,inspect,inspect
0.13,82.5,51.64942528735634,57.08045977011497,5.431034482758633,inspect,inspect
0.13,85.0,51.27586206896552,57.08045977011497,5.804597701149447,inspect,inspect
0.13,87.5,50.90229885057474,57.08045977011497,6.1781609195402325,inspect,inspect
0.13,90.0,50.528735632183924,57.08045977011497,6.551724137931046,inspect,inspect
0.13,92.5,50.15517241379311,57.08045977011497,6.92528735632186,inspect,inspect
0.13,95.0,49.781609195402325,57.08045977011497,7.298850574712645,inspect,inspect
0.13,97.5,49.40804597701151,57.08045977011497,7.672413793103459,inspect,inspect
0.13,100.0,49.0344827586207,57.08045977011497,8.045977011494273,inspect,inspect
0.135,0.0,63.85741811175339,56.92100192678228,-6.936416184971108,no_inspect,no_inspect
0.135,2.5,63.46724470134876,56.92100192678228,-6.54624277456648,no_inspect,no_inspect
0.135,5.0,63.07707129094413,56.92100192678228,-6.156069364161851,no_inspect,no_inspect
0.135,7.5,62.686897880539505,56.92100192678228,-5.765895953757223,no_inspect,no_inspect
0.135,10.0,62.296724470134905,56.92100192678228,-5.375722543352623,no_inspect,no_inspect
0.135,12.5,61.906551059730276,56.92100192678228,-4.985549132947995,no_inspect,no_inspect
0.135,15.0,61.51637764932565,56.92100192678228,-4.595375722543366,no_inspect,no_inspect
0.135,17.5,61.12620423892102,56.92100192678228,-4.205202312138738,no_inspect,no_inspect
0.135,20.0,60.73603082851639,56.92100192678228,-3.8150289017341095,no_inspect,no_inspect
0.135,22.5,60.34585741811176,56.92100192678228,-3.424855491329481,no_inspect,no_inspect
0.135,25.0,59.955684007707134,56.92100192678228,-3.0346820809248527,no_inspect,no_inspect
0.135,27.5,59.565510597302534,56.92100192678228,-2.6445086705202527,no_inspect,no_inspect
0.135,30.0,59.175337186897906,56.92100192678228,-2.2543352601156244,no_inspect,no_inspect
0.135,32.5,58.78516377649328,56.92100192678228,-1.864161849710996,no_inspect,no_inspect
0.135,35.0,58.39499036608865,56.92100192678228,-1.4739884393063676,no_inspect,no_inspect
0.135,37.5,58.00481695568402,56.92100192678228,-1.0838150289017392,no_inspect,no_inspect
0.135,40.0,57.61464354527939,56.92100192678228,-0.6936416184971108,no_inspect,no_inspect
0.135,42.5,57.224470134874764,56.92100192678228,-0.3034682080924824,no_inspect,no_inspect
0.135,45.0,56.834296724470164,56.92100192678228,0.08670520231211754,inspect,inspect
0.135,47.5,56.444123314065536,56.92100192678228,0.4768786127167459,inspect,inspect
0.135,50.0,56.05394990366091,56.92100192678228,0.8670520231213743,inspect,inspect
0.135,52.5,55.66377649325628,56.92100192678228,1.2572254335260027,inspect,inspect
0.135,55.0,55.27360308285165,56.92100192678228,1.647398843930631,inspect,inspect
0.135,57.5,54.88342967244702,56.92100192678228,2.0375722543352595,inspect,inspect
0.135,60.0,54.493256262042394,56.92100192678228,2.427745664739888,inspect,inspect
0.135,62.5,54.103082851637794,56.92100192678228,2.817919075144488,inspect,inspect
0.135,65.0,53.712909441233165,56.92100192678228,3.208092485549116,inspect,inspect
0.135,67.5,53.32273603082854,56.92100192678228,3.5982658959537446,inspect,inspect
0.135,70.0,52.93256262042391,56.92100192678228,3.988439306358373,inspect,inspect
0.135,72.5,52.54238921001928,56.92100192678228,4.378612716763001,inspect,inspect
0.135,75.0,52.15221579961465,56.92100192678228,4.76878612716763,inspect,inspect
0.135,77.5,51.76204238921002,56.92100192678228,5.158959537572258,inspect,inspect
0.135,80.0,51.37186897880542,56.92100192678228,5.549132947976858,inspect,inspect
0.135,82.5,50.981695568400795,56.92100192678228,5.9393063583814865,inspect,inspect
0.135,85.0,50.59152215799617,56.92100192678228,6.329479768786115,inspect,inspect
0.135,87.5,50.20134874759154,56.92100192678228,6.719653179190743,inspect,inspect
0.135,90.0,49.81117533718691,56.92100192678228,7.109826589595372,inspect,inspect
0.135,92.5,49.42100192678228,56.92100192678228,7.5,inspect,inspect
0.135,95.0,49.03082851637765,56.92100192678228,7.890173410404628,inspect,inspect
0.135,97.5,48.64065510597305,56.92100192678228,8.280346820809228,inspect,inspect
0.135,100.0,48.250481695568425,56.92100192678228,8.670520231213857,inspect,inspect
0.14,0.0,63.73643410852716,56.759689922480646,-6.976744186046517,no_inspect,no_inspect
0.14,2.5,63.329457364341096,56.759689922480646,-6.569767441860449,no_inspect,no_inspect
0.14,5.0,62.922480620155056,56.759689922480646,-6.16279069767441,no_inspect,no_inspect
0.14,7.5,62.51550387596902,56.759689922480646,-5.755813953488371,no_inspect,no_inspect
0.14,10.0,62.10852713178298,56.759689922480646,-5.3488372093023315,no_inspect,no_inspect
0.14,12.5,61.70155038759691,56.759689922480646,-4.941860465116264,no_inspect,no_inspect
0.14,15.0,61.29457364341087,56.759689922480646,-4.534883720930225,no_inspect,no_inspect
0.14,17.5,60.88759689922483,56.759689922480646,-4.127906976744185,no_inspect,no_inspect
0.14,20.0,60.480620155038764,56.759689922480646,-3.7209302325581177,no_inspect,no_inspect
0.14,22.5,60.073643410852725,56.759689922480646,-3.3139534883720785,no_inspect,no_inspect
0.14,25.0,59.666666666666686,56.759689922480646,-2.9069767441860392,no_inspect,no_inspect
0.14,27.5,59.259689922480646,56.759689922480646,-2.5,no_inspect,no_inspect
0.14,30.0,58.85271317829458,56.759689922480646,-2.0930232558139323,no_inspect,no_inspect
0.14,32.5,58.44573643410854,56.759689922480646,-1.686046511627893,no_inspect,no_inspect
0.14,35.0,58.0387596899225,56.759689922480646,-1.2790697674418539,no_inspect,no_inspect
0.14,37.5,57.63178294573646,56.759689922480646,-0.8720930232558146,no_inspect,no_inspect
0.14,40.0,57.22480620155039,56.759689922480646,-0.46511627906974695,no_inspect,no_inspect
0.14,42.5,56.817829457364354,56.759689922480646,-0.05813953488370771,no_inspect,no_inspect
0.14,45.0,56.410852713178315,56.759689922480646,0.34883720930233153,inspect,inspect
0.14,47.5,56.003875968992276,56.759689922480646,0.7558139534883708,inspect,inspect
0.14,50.0,55.59689922480621,56.759689922480646,1.1627906976744384,inspect,inspect
0.14,52.5,55.18992248062017,56.759689922480646,1.5697674418604777,inspect,inspect
0.14,55.0,54.78294573643413,56.759689922480646,1.976744186046517,inspect,inspect
0.14,57.5,54.37596899224809,56.759689922480646,2.383720930232556,inspect,inspect
0.14,60.0,53.96899224806202,56.759689922480646,2.790697674418624,inspect,inspect
0.14,62.5,53.56201550387598,56.759689922480646,3.197674418604663,inspect,inspect
0.14,65.0,53.155038759689944,56.759689922480646,3.6046511627907023,inspect,inspect
0.14,67.5,52.748062015503905,56.759689922480646,4.0116279069767415,inspect,inspect
0.14,70.0,52.34108527131784,56.759689922480646,4.418604651162809,inspect,inspect
0.14,72.5,51.9341085271318,56.759689922480646,4.8255813953488484,inspect,inspect
0.14,75.0,51.52713178294576,56.759689922480646,5.232558139534888,inspect,inspect
0.14,77.5,51.12015503875972,56.759689922480646,5.639534883720927,inspect,inspect
0.14,80.0,50.71317829457365,56.759689922480646,6.046511627906995,inspect,inspect
0.14,82.5,50.30620155038761,56.759689922480646,6.453488372093034,inspect,inspect
0.14,85.0,49.89922480620157,56.759689922480646,6.860465116279073,inspect,inspect
0.14,87.5,49.492248062015506,56.759689922480646,7.267441860465141,inspect,inspect
0.14,90.0,49.085271317829466,56.759689922480646,7.67441860465118,inspect,inspect
0.14,92.5,48.67829457364343,56.759689922480646,8.08139534883722,inspect,inspect
0.14,95.0,48.27131782945739,56.759689922480646,8.488372093023258,inspect,inspect
0.14,97.5,47.86434108527135,56.759689922480646,8.895348837209298,inspect,inspect
0.14,100.0,47.45736434108528,56.759689922480646,9.302325581395365,inspect,inspect
0.145,0.0,63.614035087719316,56.59649122807019,-7.017543859649123,no_inspect,no_inspect
0.145,2.5,63.19005847953218,56.59649122807019,-6.593567251461991,no_inspect,no_inspect
0.145,5.0,62.76608187134505,56.59649122807019,-6.169590643274859,no_inspect,no_inspect
0.145,7.5,62.34210526315792,56.59649122807019,-5.745614035087726,no_inspect,no_inspect
0.145,10.0,61.918128654970786,56.59649122807019,-5.321637426900594,no_inspect,no_inspect
0.145,12.5,61.494152046783654,56.59649122807019,-4.897660818713462,no_inspect,no_inspect
0.145,15.0,61.07017543859652,56.59649122807019,-4.473684210526329,no_inspect,no_inspect
0.145,17.5,60.64619883040939,56.59649122807019,-4.049707602339197,no_inspect,no_inspect
0.145,20.0,60.22222222222223,56.59649122807019,-3.625730994152036,no_inspect,no_inspect
0.145,22.5,59.798245614035096,56.59649122807019,-3.201754385964904,no_inspect,no_inspect
0.145,25.0,59.374269005847964,56.59649122807019,-2.7777777777777715,no_inspect,no_inspect
0.145,27.5,58.95029239766083,56.59649122807019,-2.353801169590639,no_inspect,no_inspect
0.145,30.0,58.5263157894737,56.59649122807019,-1.9298245614035068,no_inspect,no_inspect
0.145,32.5,58.10233918128657,56.59649122807019,-1.5058479532163744,no_inspect,no_inspect
0.145,35.0,57.678362573099434,56.59649122807019,-1.081871345029242,no_inspect,no_inspect
0.145,37.5,57.2543859649123,56.59649122807019,-0.6578947368421098,no_inspect,no_inspect
0.145,40.0,56.83040935672517,56.59649122807019,-0.2339181286549774,no_inspect,no_inspect
0.145,42.5,56.40643274853804,56.59649122807019,0.19005847953215493,inspect,inspect
0.145,45.0,55.982456140350905,56.59649122807019,0.6140350877192873,inspect,inspect
0.145,47.5,55.55847953216377,56.59649122807019,1.0380116959064196,inspect,inspect
0.145,50.0,55.13450292397664,56.59649122807019,1.461988304093552,inspect,inspect
0.145,52.5,54.71052631578948,56.59649122807019,1.8859649122807127,inspect,inspect
0.145,55.0,54.28654970760235,56.59649122807019,2.309941520467845,inspect,inspect
0.145,57.5,53.862573099415215,56.59649122807019,2.7339181286549774,inspect,inspect
0.145,60.0,53.43859649122808,56.59649122807019,3.1578947368421098,inspect,inspect
0.145,62.5,53.01461988304095,56.59649122807019,3.581871345029242,inspect,inspect
0.145,65.0,52.59064327485382,56.59649122807019,4.005847953216374,inspect,inspect
0.145,67.5,52.166666666666686,56.59649122807019,4.429824561403507,inspect,inspect
0.145,70.0,51.74269005847955,56.59649122807019,4.853801169590639,inspect,inspect
0.145,72.5,51.31871345029242,56.59649122807019,5.2777777777777715,inspect,inspect
0.145,75.0,50.89473684210529,56.59649122807019,5.701754385964904,inspect,inspect
0.145,77.5,50.470760233918156,56.59649122807019,6.125730994152036,inspect,inspect
0.145,80.0,50.046783625731024,56.59649122807019,6.5497076023391685,inspect,inspect
0.145,82.5,49.62280701754389,56.59649122807019,6.973684210526301,inspect,inspect
0.145,85.0,49.19883040935673,56.59649122807019,7.397660818713462,inspect,inspect
0.145,87.5,48.7748538011696,56.59649122807019,7.821637426900594,inspect,inspect
0.145,90.0,48.350877192982466,56.59649122807019,8.245614035087726,inspect,inspect
0.145,92.5,47.926900584795334,56.59649122807019,8.669590643274859,inspect,inspect
0.145,95.0,47.5029239766082,56.59649122807019,9.093567251461991,inspect,inspect
0.145,97.5,47.07894736842107,56.59649122807019,9.517543859649123,inspect,inspect
0.145,100.0,46.65497076023394,56.59649122807019,9.941520467836256,inspect,inspect
0.15,0.0,63.49019607843138,56.43137254901961,-7.058823529411768,no_inspect,no_inspect
0.15,2.5,63.04901960784315,56.43137254901961,-6.617647058823536,no_inspect,no_inspect
0.15,5.0,62.60784313725492,56.43137254901961,-6.176470588235304,no_inspect,no_inspect
0.15,7.5,62.166666666666686,56.43137254901961,-5.735294117647072,no_inspect,no_inspect
0.15,10.0,61.725490196078454,56.43137254901961,-5.29411764705884,no_inspect,no_inspect
0.15,12.5,61.28431372549022,56.43137254901961,-4.852941176470608,no_inspect,no_inspect
0.15,15.0,60.84313725490199,56.43137254901961,-4.411764705882376,no_inspect,no_inspect
0.15,17.5,60.40196078431376,56.43137254901961,-3.9705882352941444,no_inspect,no_inspect
0.15,20.0,59.9607843137255,56.43137254901961,-3.529411764705884,no_inspect,no_inspect
0.15,22.5,59.519607843137265,56.43137254901961,-3.088235294117652,no_inspect,no_inspect
0.15,25.0,59.07843137254903,56.43137254901961,-2.64705882352942,no_inspect,no_inspect
0.15,27.5,58.6372549019608,56.43137254901961,-2.205882352941188,no_inspect,no_inspect
0.15,30.0,58.19607843137257,56.43137254901961,-1.7647058823529562,no_inspect,no_inspect
0.15,32.5,57.75490196078434,56.43137254901961,-1.3235294117647243,no_inspect,no_inspect
0.15,35.0,57.313725490196106,56.43137254901961,-0.8823529411764923,no_inspect,no_inspect
0.15,37.5,56.872549019607845,56.43137254901961,-0.44117647058823195,no_inspect,no_inspect
0.15,40.0,56.43137254901961,56.43137254901961,0.0,tie,tie
0.15,42.5,55.99019607843138,56.43137254901961,0.44117647058823195,inspect,inspect
0.15,45.0,55.54901960784315,56.43137254901961,0.8823529411764639,inspect,inspect
0.15,47.5,55.10784313725492,56.43137254901961,1.3235294117646959,inspect,inspect
0.15,50.0,54.666666666666686,56.43137254901961,1.7647058823529278,inspect,inspect
0.15,52.5,54.225490196078454,56.43137254901961,2.2058823529411598,inspect,inspect
0.15,55.0,53.78431372549022,56.43137254901961,2.6470588235293917,inspect,inspect
0.15,57.5,53.34313725490199,56.43137254901961,3.0882352941176237,inspect,inspect
0.15,60.0,52.90196078431373,56.43137254901961,3.529411764705884,inspect,inspect
0.15,62.5,52.4607843137255,56.43137254901961,3.970588235294116,inspect,inspect
0.15,65.0,52.019607843137265,56.43137254901961,4.411764705882348,inspect,inspect
0.15,67.5,51.57843137254903,56.43137254901961,4.85294117647058,inspect,inspect
0.15,70.0,51.1372549019608,56.43137254901961,5.294117647058812,inspect,inspect
